Nom de la borne de recharge,Nom du parc,Rue,Suite,Ville,Code Postal,Niveau de recharge,Latitude,Longitude,Coût,Mode de tarification,Type d’emplacement,Puissance (kW),Catégorie puissance
CEA-11452,10001 | BSR | ANJ | 7070 Jean-Talon,7070 rue Jean-Talon Est,,Montréal,H1M 3T4,Niveau 2,45.597136,-73.56931,1.0,par heure,sur rue,6.2,Lente
CEA-12060,5030 | BSR | PMR | 4332 Messier,"4332, Rue Messier",,Montréal,H2H 2H5,Niveau 2,45.53560059999999,-73.5680454,1.0,par heure,sur rue,6.2,Lente
CEA-12054,5032 | BSR | PMR | 3553 St-Laurent,3553 St-Laurent,,Montréal,H2X 2V3,Niveau 2,45.513641,-73.572131,1.0,par heure,sur rue,6.2,Lente
CEA-12063,5032 | BSR | PMR | 3553 St-Laurent,3553 St-Laurent,,Montréal,H2X 2V3,Niveau 2,45.513641,-73.572131,1.0,par heure,sur rue,6.2,Lente
CEA-12068,5034 | BSR | PMR | 5223 St-Laurent,5223 St-Laurent,,Montréal,H2T 1S4,Niveau 2,45.524183,-73.595115,1.0,par heure,sur rue,6.2,Lente
CEA-12057,5034 | BSR | PMR | 5223 St-Laurent,5223 St-Laurent,,Montréal,H2T 1S4,Niveau 2,45.524183,-73.595115,1.0,par heure,sur rue,6.2,Lente
CEA-12069,5035 | BSR | PMR | 5110 Chambord,5110 Chambord,,Montréal,H2J 3N5,Niveau 2,45.533061,-73.584577,1.0,par heure,sur rue,6.2,Lente
CEA-12025,5035 | BSR | PMR | 5110 Chambord,5110 Chambord,,Montréal,H2J 3N5,Niveau 2,45.533061,-73.584577,1.0,par heure,sur rue,6.2,Lente
CEA-12454,6001 | BSR | VM | 800 Gauvin,800 rue du Square Victoria,,Montréal,H4Z 1A1,Niveau 2,45.500852,-73.56134,1.0,par heure,sur rue,6.2,Lente
CEA-12459,6001 | BSR | VM | 800 Gauvin,800 rue du Square Victoria,,Montréal,H4Z 1A1,Niveau 2,45.500852,-73.56134,1.0,par heure,sur rue,6.2,Lente
CEA-11859,6002 | BSR | VM | 1245 St-Urbain,1243 rue St-Urbain & René-Lévesque,,Montréal,H2Z 1A4,Niveau 2,45.507908,-73.56276,1.0,par heure,,6.2,Lente
CEA-11965,6002 | BSR | VM | 1245 St-Urbain,1243 rue St-Urbain & René-Lévesque,,Montréal,H2Z 1A4,Niveau 2,45.507908,-73.56276,1.0,par heure,,6.2,Lente
CEA-12799,6002 | BSR | VM | 1245 St-Urbain,1243 rue St-Urbain & René-Lévesque,,Montréal,H2Z 1A4,Niveau 2,45.507908,-73.56276,1.0,par heure,,6.2,Lente
CEA-12811,6002 | BSR | VM | 1245 St-Urbain,1243 rue St-Urbain & René-Lévesque,,Montréal,H2Z 1A4,Niveau 2,45.507908,-73.56276,1.0,par heure,,6.2,Lente
CEA-12864,6008 | BSR | VM | 1914 Parthenais,1914 Parthenais,,Montréal,H2K 3S3,Niveau 2,45.52888,-73.55497,1.0,par heure,sur rue,6.2,Lente
CEA-12937,6008 | BSR | VM | 1914 Parthenais,1914 Parthenais,,Montréal,H2K 3S3,Niveau 2,45.52888,-73.55497,1.0,par heure,sur rue,6.2,Lente
CEA-13436,6010 | BSR | VM | 1197 St-Dominique,1197 St-Dominique,,Montréal,H2X 2W3,Niveau 2,45.50970924,-73.5619406,1.0,par heure,sur rue,6.2,Lente
CEA-13427,6010 | BSR | VM | 1197 St-Dominique,1197 St-Dominique,,Montréal,H2X 2W3,Niveau 2,45.50970924,-73.5619406,1.0,par heure,,6.2,Lente
CEA-13431,6010 | BSR | VM | 1197 St-Dominique,1197 St-Dominique,,Montréal,H2X 2W3,Niveau 2,45.50970924,-73.5619406,1.0,par heure,,6.2,Lente
CEA-13410,6010 | BSR | VM | 1197 St-Dominique,1197 St-Dominique,,Montréal,H2X 2W3,Niveau 2,45.50970924,-73.5619406,1.0,par heure,,6.2,Lente
CEA-13080,6012 | BSR | VM | 2224 Beaudry,2224 Beaudry,,Montréal,H2L 3G3,Niveau 2,45.522662,-73.5647,1.0,par heure,,6.2,Lente
CEA-13054,6012 | BSR | VM | 2224 Beaudry,2224 Beaudry,,Montréal,H2L 3G3,Niveau 2,45.522662,-73.5647,1.0,par heure,,6.2,Lente
CEA-11960,6013 | BSR | VM | 1409 Mackay,1428 rue Mackay,,Montréal,H3G 2H9,Niveau 2,45.495977,-73.57747,1.0,par heure,sur rue,6.2,Lente
CEA-11958,6013 | BSR | VM | 1409 Mackay,1428 rue Mackay,,Montréal,H3G 2H9,Niveau 2,45.495977,-73.57747,1.0,par heure,sur rue,6.2,Lente
CEA-14820,6013 | BSR | VM | 1409 Mackay,1428 rue Mackay,,Montréal,H3G 2H9,Niveau 2,45.495977,-73.57747,1.0,par heure,,6.2,Lente
CEA-14818,6013 | BSR | VM | 1409 Mackay,1428 rue Mackay,,Montréal,H3G 2H9,Niveau 2,45.495977,-73.57747,1.0,par heure,,6.2,Lente
CEA-11962,6014 | BSR | VM | 1455 Metcalfe,1550 rue Metcalfe,,Montréal,H3A 3L8,Niveau 2,45.501087,-73.573064,1.0,par heure,sur rue,6.2,Lente
CEA-11957,6014 | BSR | VM | 1455 Metcalfe,1550 rue Metcalfe,,Montréal,H3A 3L8,Niveau 2,45.501087,-73.573064,1.0,par heure,sur rue,6.2,Lente
CEA-10130,6014 | BSR | VM | 1455 Metcalfe,1550 rue Metcalfe,,Montréal,H3A 3L8,Niveau 2,45.501087,-73.573064,1.0,par heure,sur rue,6.2,Lente
CEA-10217,6014 | BSR | VM | 1455 Metcalfe,1550 rue Metcalfe,,Montréal,H3A 3L8,Niveau 2,45.501087,-73.573064,1.0,par heure,sur rue,6.2,Lente
CEA-11961,6015 | BSR | VM | 1901 City Councillor,1901 City Councillor,,Montréal,H3A 3G5,Niveau 2,45.505901,-73.570678,1.0,par heure,sur rue,6.2,Lente
CEA-11947,6015 | BSR | VM | 1901 City Councillor,1901 City Councillor,,Montréal,H3A 3G5,Niveau 2,45.505901,-73.570678,1.0,par heure,sur rue,6.2,Lente
CEA-12919,6015 | BSR | VM | 1901 City Councillor,1901 City Councillor,,Montréal,H3A 3G5,Niveau 2,45.505901,-73.570678,1.0,par heure,sur rue,6.2,Lente
CEA-12938,6015 | BSR | VM | 1901 City Councillor,1901 City Councillor,,Montréal,H3A 3G5,Niveau 2,45.505901,-73.570678,1.0,par heure,sur rue,6.2,Lente
CEA-12073,6016 | BSR | VM | 250 Président-Kennedy,250 Avenue du Président-Kennedy,,Montréal,H2X 4C7,Niveau 2,45.508211,-73.568974,1.0,par heure,sur rue,6.2,Lente
CEA-12070,6016 | BSR | VM | 250 Président-Kennedy,250 Avenue du Président-Kennedy,,Montréal,H2X 4C7,Niveau 2,45.508211,-73.568974,1.0,par heure,sur rue,6.2,Lente
CEA-10782,6016 | BSR | VM | 250 Président-Kennedy,250 Avenue du Président-Kennedy,,Montréal,H2X 4C7,Niveau 2,45.508211,-73.568974,1.0,par heure,sur rue,6.2,Lente
CEA-10191,6016 | BSR | VM | 250 Président-Kennedy,250 Avenue du Président-Kennedy,,Montréal,H2X 4C7,Niveau 2,45.508211,-73.568974,1.0,par heure,sur rue,6.2,Lente
CEA-10196,6017 | BSR | VM | 1430 St-Laurent,1430 rue Saint-Laurent,,Montréal,H2X 2S7,Niveau 2,45.510413,-73.565081,1.0,par heure,,6.2,Lente
CEA-10218,6017 | BSR | VM | 1430 St-Laurent,1430 rue Saint-Laurent,,Montréal,H2X 2S7,Niveau 2,45.510413,-73.565081,1.0,par heure,,6.2,Lente
CEA-11956,6017 | BSR | VM | 1430 St-Laurent,1430 rue Saint-Laurent,,Montréal,H2X 2S7,Niveau 2,45.510413,-73.565081,1.0,par heure,sur rue,6.2,Lente
CEA-11966,6017 | BSR | VM | 1430 St-Laurent,1430 rue Saint-Laurent,,Montréal,H2X 2S7,Niveau 2,45.510413,-73.565081,1.0,par heure,sur rue,6.2,Lente
CEA-11925,6018 | BSR | VM | 254 de Boisbriand,"254, Rue de Boisbriand",,Montréal,H2X 3C5,Niveau 2,45.512652,-73.562451,1.0,par heure,sur rue,6.2,Lente
CEA-11926,6018 | BSR | VM | 254 de Boisbriand,"254, Rue de Boisbriand",,Montréal,H2X 3C5,Niveau 2,45.512652,-73.562451,1.0,par heure,sur rue,6.2,Lente
CEA-12936,6018 | BSR | VM | 254 de Boisbriand,"254, Rue de Boisbriand",,Montréal,H2X 3C5,Niveau 2,45.512652,-73.562451,1.0,par heure,sur rue,6.2,Lente
CEA-12941,6018 | BSR | VM | 254 de Boisbriand,"254, Rue de Boisbriand",,Montréal,H2X 3C5,Niveau 2,45.512652,-73.562451,1.0,par heure,sur rue,6.2,Lente
CEA-11952,6020 | BSR | VM | 1551 St-Denis,1551 Saint-Denis,,Montréal,H2L 4J5,Niveau 2,45.514628,-73.562293,1.0,par heure,sur rue,6.2,Lente
CEA-11963,6020 | BSR | VM | 1551 St-Denis,1551 Saint-Denis,,Montréal,H2L 4J5,Niveau 2,45.514628,-73.562293,1.0,par heure,sur rue,6.2,Lente
CEA-11948,6021 | BSR | VM | 1475 St-Hubert - Parc Émilie-Gamelin,1475 St-Hubert,,Montréal,H2L 3Y9,Niveau 2,45.515876,-73.55997,1.0,par heure,sur rue,6.2,Lente
CEA-11950,6021 | BSR | VM | 1475 St-Hubert - Parc Émilie-Gamelin,1475 St-Hubert,,Montréal,H2L 3Y9,Niveau 2,45.515876,-73.55997,1.0,par heure,sur rue,6.2,Lente
CEA-12804,6021 | BSR | VM | 1475 St-Hubert - Parc Émilie-Gamelin,1475 St-Hubert,,Montréal,H2L 3Y9,Niveau 2,45.515876,-73.55997,1.0,par heure,,6.2,Lente
CEA-12798,6021 | BSR | VM | 1475 St-Hubert - Parc Émilie-Gamelin,1475 St-Hubert,,Montréal,H2L 3Y9,Niveau 2,45.515876,-73.55997,1.0,par heure,,6.2,Lente
CEA-11946,6023 | BSR | VM | 1436 Atateken,1411 rue Amherst,,Montréal,H2L 2G2,Niveau 2,45.5176188090555,-73.5575523988114,1.0,par heure,sur rue,6.2,Lente
CEA-11959,6023 | BSR | VM | 1436 Atateken,1411 rue Amherst,,Montréal,H2L 2G2,Niveau 2,45.5176188090555,-73.5575523988114,1.0,par heure,sur rue,6.2,Lente
CEA-11953,6025 | BSR | VM | 1956 Frontenac,1956 Rue Frontenac,,Montréal,H2K 2Z1,Niveau 2,45.532707,-73.552132,1.0,par heure,sur rue,6.2,Lente
CEA-11838,6025 | BSR | VM | 1956 Frontenac,1956 Rue Frontenac,,Montréal,H2K 2Z1,Niveau 2,45.532707,-73.552132,1.0,par heure,sur rue,6.2,Lente
CEA-13592,6025 | BSR | VM | 1956 Frontenac,1956 Rue Frontenac,,Montréal,H2K 2Z1,Niveau 2,45.532707,-73.552132,1.0,par heure,,6.2,Lente
CEA-13583,6025 | BSR | VM | 1956 Frontenac,1956 Rue Frontenac,,Montréal,H2K 2Z1,Niveau 2,45.532707,-73.552132,1.0,par heure,,6.2,Lente
CEA-11954,6026 | BSR | VM | 2027 Lespérance,2030 Rue L'espérance,,Montréal,H2K 2N9,Niveau 2,45.537758,-73.549702,1.0,par heure,sur rue,6.2,Lente
CEA-11949,6026 | BSR | VM | 2027 Lespérance,2030 Rue L'espérance,,Montréal,H2K 2N9,Niveau 2,45.537758,-73.549702,1.0,par heure,sur rue,6.2,Lente
CEA-10864,6027 | BSR | VM | 1475 Alexandre DeSève,1475 Rue Alexandre-DeSève,,Montréal,H2L 4P2,Niveau 2,45.521667,-73.554563,1.0,par heure,sur rue,6.2,Lente
CEA-10878,6027 | BSR | VM | 1475 Alexandre DeSève,1475 Rue Alexandre-DeSève,,Montréal,H2L 4P2,Niveau 2,45.521667,-73.554563,1.0,par heure,sur rue,6.2,Lente
CEA-11308,6028 | BSR | VM | 2330 Sherbrooke Ouest,2330 rue Sherbrooke O,,Montréal,H3H 1G8,Niveau 2,45.491734,-73.587228,1.0,par heure,sur rue,6.2,Lente
CEA-11301,6028 | BSR | VM | 2330 Sherbrooke Ouest,2330 rue Sherbrooke O,,Montréal,H3H 1G8,Niveau 2,45.491734,-73.587228,1.0,par heure,sur rue,6.2,Lente
CEA-11150,6029 | BSR | VM | 1080 Stanley,1080 Stanley,,Montréal,H3B 4X4,Niveau 2,45.497453460325914,-73.56956364185795,1.0,par heure,sur rue,7.2,Normale
CEA-11154,6029 | BSR | VM | 1080 Stanley,1080 Stanley,,Montréal,H3B 4X4,Niveau 2,45.497453460325914,-73.56956364185795,1.0,par heure,sur rue,6.2,Lente
CEA-11200,6030 | BSR | VM | 1125 Ontario Est,1125 Ontario St E,,Montréal,H2L 1R1,Niveau 2,45.520402,-73.563312,1.0,par heure,sur rue,6.2,Lente
CEA-11206,6030 | BSR | VM | 1125 Ontario Est,1125 Ontario St E,,Montréal,H2L 1R1,Niveau 2,45.520402,-73.563312,1.0,par heure,sur rue,6.2,Lente
CEA-11018,6031 | BSR | VM | 1717 René-Levesque Est,1717 Boulevard René-Lévesque E,,Montréal,H2L 2R8,Niveau 2,45.521602,-73.55053,1.0,par heure,,6.2,Lente
CEA-11026,6031 | BSR | VM | 1717 René-Levesque Est,1717 Boulevard René-Lévesque E,,Montréal,H2L 2R8,Niveau 2,45.521602,-73.55053,1.0,par heure,,6.2,Lente
CEA-11247,6033 | BSR | VM | 1280 St-Jacques,1280 Rue Saint-Jacques,,Montréal,H3C 0G1,Niveau 2,45.494426,-73.567204,1.0,par heure,,6.2,Lente
CEA-11234,6033 | BSR | VM | 1280 St-Jacques,1280 Rue Saint-Jacques,,Montréal,H3C 0G1,Niveau 2,45.494426,-73.567204,1.0,par heure,sur rue,6.2,Lente
CEA-10449,6034 | BSR | VM | 350 rue St-Hubert,350 St-Hubert,,Montréal,H2L 0A4,Niveau 2,45.512078,-73.550062,1.0,par heure,sur rue,6.2,Lente
CEA-11191,6034 | BSR | VM | 350 rue St-Hubert,350 St-Hubert,,Montréal,H2L 0A4,Niveau 2,45.512078,-73.550062,1.0,par heure,,6.2,Lente
CEA-11208,6034 | BSR | VM | 350 rue St-Hubert,350 St-Hubert,,Montréal,H2L 0A4,Niveau 2,45.512078,-73.550062,1.0,par heure,,6.2,Lente
CEA-16169,6034 | BSR | VM | 350 rue St-Hubert,350 St-Hubert,,Montréal,H2L 0A4,Niveau 2,45.512078,-73.550062,1.0,par heure,,6.2,Lente
CEA-11298,6036 | BSR | VM | 2005 Ste-Catherine E,2005 rue Ste-Catherine E,,Montréal,H2K 2H6,Niveau 2,45.524189,-73.551029,1.0,par heure,sur rue,6.2,Lente
CEA-11022,6036 | BSR | VM | 2005 Ste-Catherine E,2005 rue Ste-Catherine E,,Montréal,H2K 2H6,Niveau 2,45.524189,-73.551029,1.0,par heure,sur rue,6.2,Lente
CEA-11792,6037 | BSR | VM | 2080 Union,2080 Union,,Montréal,H3A 2C3,Niveau 2,45.505087,-73.572307,1.0,par heure,sur rue,6.2,Lente
CEA-11795,6037 | BSR | VM | 2080 Union,2080 Union,,Montréal,H3A 2C3,Niveau 2,45.505087,-73.572307,1.0,par heure,sur rue,6.2,Lente
CEA-12300,6038 | BSR | VM | 1405 Dufresne,1405 Dufresne,,Montréal,H2K 2J5,Niveau 2,45.528399,-73.547396,1.0,par heure,sur rue,6.2,Lente
CEA-12312,6038 | BSR | VM | 1405 Dufresne,1405 Dufresne,,Montréal,H2K 2J5,Niveau 2,45.528399,-73.547396,1.0,par heure,sur rue,6.2,Lente
CEA-11302,6039 | BSR | VM | 2251 Lorimier,2251 Lorimier Ave,,Montréal,H2K 3X4,Niveau 2,45.52969,-73.560579,1.0,par heure,,6.2,Lente
CEA-11312,6039 | BSR | VM | 2251 Lorimier,2251 Lorimier Ave,,Montréal,H2K 3X4,Niveau 2,45.52969,-73.560579,1.0,par heure,,6.2,Lente
CEA-12301,6040 | BSR | VM | 1085 Berri,1085 Berri,,Montréal,H2L 4C5,Niveau 2,45.513366,-73.55662,1.0,par heure,sur rue,6.2,Lente
CEA-12308,6040 | BSR | VM | 1085 Berri,1085 Berri,,Montréal,H2L 4C5,Niveau 2,45.513366,-73.55662,1.0,par heure,sur rue,6.2,Lente
CEA-12302,6041 | BSR | VM | 1071 St-Laurent,1071 St-Laurent,,Montréal,H2Z 1J6,Niveau 2,45.508594,-73.560876,1.0,par heure,sur rue,6.2,Lente
CEA-12316,6041 | BSR | VM | 1071 St-Laurent,1071 St-Laurent,,Montréal,H2Z 1J6,Niveau 2,45.508594,-73.560876,1.0,par heure,sur rue,6.2,Lente
CEA-11800,6042 | BSR | VM | 700 Wellington,700 Wellington,,Montréal,H3C 3S4,Niveau 2,45.498075,-73.555286,1.0,par heure,sur rue,6.2,Lente
CEA-11806,6042 | BSR | VM | 700 Wellington,700 Wellington,,Montréal,H3C 3S4,Niveau 2,45.498075,-73.555286,1.0,par heure,sur rue,6.2,Lente
CEA-12293,6044 | BSR | VM | 635 Notre-Dame O.,"635, Rue Notre-Dame Ouest",,Montréal,H2Y 2H6,Niveau 2,45.5007427,-73.559962,1.0,par heure,sur rue,6.2,Lente
CEA-12305,6044 | BSR | VM | 635 Notre-Dame O.,"635, Rue Notre-Dame Ouest",,Montréal,H2Y 2H6,Niveau 2,45.5007427,-73.559962,1.0,par heure,sur rue,6.2,Lente
CEA-14774,6044 | BSR | VM | 635 Notre-Dame O.,"635, Rue Notre-Dame Ouest",,Montréal,H2Y 2H6,Niveau 2,45.5007427,-73.559962,1.0,par heure,,6.2,Lente
CEA-14799,6044 | BSR | VM | 635 Notre-Dame O.,"635, Rue Notre-Dame Ouest",,Montréal,H2Y 2H6,Niveau 2,45.5007427,-73.559962,1.0,par heure,,6.2,Lente
CEA-12306,6045 | BSR | VM | 3400 Redpath,3400 Redpath,,Montréal,H3G 1L2,Niveau 2,45.498139,-73.580836,1.0,par heure,,6.2,Lente
CEA-12307,6045 | BSR | VM | 3400 Redpath,3400 Redpath,,Montréal,H3G 1L2,Niveau 2,45.498139,-73.580836,1.0,par heure,,6.2,Lente
CEA-11155,6046 | BSR | VM | 1435 Wolfe,1435 Wolfe,,Montréal,H2L 2G8,Niveau 2,45.518083,-73.556906,1.0,par heure,sur rue,6.2,Lente
CEA-11157,6046 | BSR | VM | 1435 Wolfe,1435 Wolfe,,Montréal,H2L 2G8,Niveau 2,45.518083,-73.556906,1.0,par heure,sur rue,6.2,Lente
CEA-11801,6047 | BSR | VM | 1278 St-Mathieu,1278 St-Mathieu,,Montréal,H3H 1M1,Niveau 2,45.493563,-73.578921,1.0,par heure,sur rue,6.2,Lente
CEA-11788,6047 | BSR | VM | 1278 St-Mathieu,1278 St-Mathieu,,Montréal,H3H 1M1,Niveau 2,45.493563,-73.578921,1.0,par heure,sur rue,6.2,Lente
CEA-12285,6048 | BSR | VM | 2014 Hôtel de ville,2014 Hôtel de ville,,Montréal,H2X 3Y6,Niveau 2,45.513658,-73.566362,1.0,par heure,sur rue,6.2,Lente
CEA-12295,6048 | BSR | VM | 2014 Hôtel de ville,2014 Hôtel de ville,,Montréal,H2X 3Y6,Niveau 2,45.513658,-73.566362,1.0,par heure,sur rue,6.2,Lente
CEA-12310,6049 | BSR | VM | 2112 St-Laurent,2112 St-Laurent,,Montréal,H2X 1C2,Niveau 2,45.512226,-73.568993,1.0,par heure,sur rue,6.2,Lente
CEA-12313,6049 | BSR | VM | 2112 St-Laurent,2112 St-Laurent,,Montréal,H2X 1C2,Niveau 2,45.512226,-73.568993,1.0,par heure,sur rue,6.2,Lente
CEA-12286,6050 | BSR | VM | 1100 Robert-Bourassa,1100 Robert-Bourassa,,Montréal,H3B 2G7,Niveau 2,45.501537,-73.567076,1.0,par heure,sur rue,6.2,Lente
CEA-12618,6050 | BSR | VM | 1100 Robert-Bourassa,1100 Robert-Bourassa,,Montréal,H3B 2G7,Niveau 2,45.501537,-73.567076,1.0,par heure,,6.2,Lente
CEA-11793,6052 | BSR | VM | 2368 Place Dufresne,2368 Place Dufresne,,Montréal,H2K 1W3,Niveau 2,45.53143,-73.554762,1.0,par heure,sur rue,6.2,Lente
CEA-11794,6052 | BSR | VM | 2368 Place Dufresne,2368 Place Dufresne,,Montréal,H2K 1W3,Niveau 2,45.53143,-73.554762,1.0,par heure,sur rue,6.2,Lente
CEA-10311,6053 | BBHR | VM | 140 chemin du Chenal Lemoyne,140 chemin du Chenal Lemoyne,,Montréal,H3C 6J6,Niveau 2,45.516068,-73.527649,1.0,par heure,,6.2,Lente
CEA-10317,6053 | BBHR | VM | 140 chemin du Chenal Lemoyne,140 chemin du Chenal Lemoyne,,Montréal,H3C 6J6,Niveau 2,45.516068,-73.527649,1.0,par heure,,6.2,Lente
CEA-12444,6054 | BSR | VM | 1255 Notre-Dame,1255 Notre-Dame,,Montréal,H3C 0B1,Niveau 2,45.493141,-73.564997,1.0,par heure,sur rue,6.2,Lente
CEA-12443,6054 | BSR | VM | 1255 Notre-Dame,1255 Notre-Dame,,Montréal,H3C 0B1,Niveau 2,45.493141,-73.564997,1.0,par heure,sur rue,6.2,Lente
CEA-12278,6055 | BSR | VM | 1000 de la Gauchetière,1000 de la Gauchetière,,Montréal,H3B 4W5,Niveau 2,45.497859,-73.566558,1.0,par heure,sur rue,6.2,Lente
CEA-12288,6055 | BSR | VM | 1000 de la Gauchetière,1000 de la Gauchetière,,Montréal,H3B 4W5,Niveau 2,45.497859,-73.566558,1.0,par heure,sur rue,6.2,Lente
CEA-12038,6056 | BSR | VM | 2110 Guy,2110 Guy,,Montréal,H3C 2M8,Niveau 2,45.495779,-73.579707,1.0,par heure,sur rue,6.2,Lente
CEA-11857,6056 | BSR | VM | 2110 Guy,2110 Guy,,Montréal,H3C 2M8,Niveau 2,45.495779,-73.579707,1.0,par heure,sur rue,6.2,Lente
CEA-12463,6057 | BSR | VM | 1836 Sherbrooke O,1836 Sherbrooke O,,Montréal,H3H 1E3,Niveau 2,45.495287,-73.583007,1.0,par heure,sur rue,6.2,Lente
CEA-12473,6057 | BSR | VM | 1836 Sherbrooke O,1836 Sherbrooke O,,Montréal,H3H 1E3,Niveau 2,45.495287,-73.583007,1.0,par heure,sur rue,6.2,Lente
CEA-13409,6058 | BSR | VM | 1821 Malo,1821 Malo,,Montréal,H2K 1Z6,Niveau 2,45.52505381,-73.55708859,1.0,par heure,,6.2,Lente
CEA-13430,6058 | BSR | VM | 1821 Malo,1821 Malo,,Montréal,H2K 1Z6,Niveau 2,45.52505381,-73.55708859,1.0,par heure,,6.2,Lente
CEA-13432,6058 | BSR | VM | 1821 Malo,1821 Malo,,Montréal,H2K 1Z6,Niveau 2,45.52505381,-73.55708859,1.0,par heure,sur rue,6.2,Lente
CEA-13441,6058 | BSR | VM | 1821 Malo,1821 Malo,,Montréal,H2K 1Z6,Niveau 2,45.52505381,-73.55708859,1.0,par heure,,6.2,Lente
CEA-12451,6059 | BSR | VM | 2361 rue Hochelaga,2361 rue Hochelaga,,Montréal,H2K 1J1,Niveau 2,45.534249,-73.559867,1.0,par heure,,6.2,Lente
CEA-12448,6059 | BSR | VM | 2361 rue Hochelaga,2361 rue Hochelaga,,Montréal,H2K 1J1,Niveau 2,45.534249,-73.559867,1.0,par heure,,6.2,Lente
CEA-12450,6060 | BSR | VM | 1212 Panet,1212 Panet,,Montréal,H2L 2Y7,Niveau 2,45.518899,-73.552659,1.0,par heure,sur rue,6.2,Lente
CEA-12447,6060 | BSR | VM | 1212 Panet,1212 Panet,,Montréal,H2L 2Y7,Niveau 2,45.518899,-73.552659,1.0,par heure,sur rue,6.2,Lente
CEA-12446,6061 | BSR | VM | 2257 Hogan,2257 Hogan,,Montréal,H2K 2T3,Niveau 2,45.536642,-73.55466,1.0,par heure,sur rue,6.2,Lente
CEA-12441,6061 | BSR | VM | 2257 Hogan,2257 Hogan,,Montréal,H2K 2T3,Niveau 2,45.536642,-73.55466,1.0,par heure,sur rue,6.2,Lente
CEA-12445,6062 | BSR | VM | 1155 Bishop,1155 Bishop,,Montréal,H3G 2M5,Niveau 2,45.495457,-73.573937,1.0,par heure,sur rue,6.2,Lente
CEA-12476,6062 | BSR | VM | 1155 Bishop,1155 Bishop,,Montréal,H3G 2M5,Niveau 2,45.495457,-73.573937,1.0,par heure,sur rue,6.2,Lente
CEA-13241,6062 | BSR | VM | 1155 Bishop,1155 Bishop,,Montréal,H3G 2M5,Niveau 2,45.495457,-73.573937,1.0,par heure,,6.2,Lente
CEA-12791,6062 | BSR | VM | 1155 Bishop,1155 Bishop,,Montréal,H3G 2M5,Niveau 2,45.495457,-73.573937,1.0,par heure,,6.2,Lente
CEA-11855,6063 | BSR | VM | 806 Versaille,806 Versaille,,Montréal,H3C 1Z4,Niveau 2,45.493394,-73.570132,1.0,par heure,sur rue,6.2,Lente
CEA-12033,6063 | BSR | VM | 806 Versaille,806 Versaille,,Montréal,H3C 1Z4,Niveau 2,45.493394,-73.570132,1.0,par heure,sur rue,6.2,Lente
CEA-12479,6064 | BSR | VM | 2015 Bercy,2015 Bercy,,Montréal,H2K 2V4,Niveau 2,45.534987,-73.552084,1.0,par heure,,6.2,Lente
CEA-12470,6064 | BSR | VM | 2015 Bercy,2015 Bercy,,Montréal,H2K 2V4,Niveau 2,45.534987,-73.552084,1.0,par heure,sur rue,6.2,Lente
CEA-11856,6066 | BSR | VM | 2300 Rene Levesque,"1042, Rue Lambert Closse",,Montréal,H3H 1Z2,Niveau 2,45.488348100200625,-73.58137015241358,1.0,par heure,sur rue,6.2,Lente
CEA-12037,6066 | BSR | VM | 2300 Rene Levesque,"1042, Rue Lambert Closse",,Montréal,H3H 1Z2,Niveau 2,45.488348100200625,-73.58137015241358,1.0,par heure,sur rue,6.2,Lente
CEA-12930,6068 | BSR | VM | 1435 Drummond,1435 Drummond,,Montréal,H3G 1V8,Niveau 2,45.49926,-73.575419,1.0,par heure,sur rue,6.2,Lente
CEA-12923,6068 | BSR | VM | 1435 Drummond,1435 Drummond,,Montréal,H3G 1V8,Niveau 2,45.49926,-73.575419,1.0,par heure,sur rue,6.2,Lente
CEA-11153,6069 | BSR | VM | 1141 Robin,1141 Robin Montréal,,Montréal,H2L 3H4,Niveau 2,45.519729,-73.560182,1.0,par heure,,6.2,Lente
CEA-11315,6069 | BSR | VM | 1141 Robin,1141 Robin Montréal,,Montréal,H2L 3H4,Niveau 2,45.519729,-73.560182,1.0,par heure,,6.2,Lente
CEA-12975,6070 | BSR | VM | 2050 Stanley,2050 Stanley,,Montréal,H3A 0B7,Niveau 2,45.500451,-73.576023,1.0,par heure,,6.2,Lente
CEA-12983,6070 | BSR | VM | 2050 Stanley,2050 Stanley,,Montréal,H3A 0B7,Niveau 2,45.500451,-73.576023,1.0,par heure,,6.2,Lente
CEA-13071,6070 | BSR | VM | 2050 Stanley,2050 Stanley,,Montréal,H3A 0B7,Niveau 2,45.500451,-73.576023,1.0,par heure,,6.2,Lente
CEA-12973,6070 | BSR | VM | 2050 Stanley,2050 Stanley,,Montréal,H3A 0B7,Niveau 2,45.500451,-73.576023,1.0,par heure,,6.2,Lente
CEA-13493,6072 | BSR | VM | 1178 St-Timothée,1178 St-Timothée,,Montréal,H2L 3N6,Niveau 2,45.516150653008346,-73.55570761386342,1.0,par heure,,6.2,Lente
CEA-13500,6072 | BSR | VM | 1178 St-Timothée,1178 St-Timothée,,Montréal,H2L 3N6,Niveau 2,45.516150653008346,-73.55570761386342,1.0,par heure,sur rue,6.2,Lente
CEA-13510,6072 | BSR | VM | 1178 St-Timothée,1178 St-Timothée,,Montréal,H2L 3N6,Niveau 2,45.516150653008346,-73.55570761386342,1.0,par heure,sur rue,6.2,Lente
